Region,SizeRank,RegionName,State,County,City,ZMediumRent,ZMediumValue,NMediumValue,entityid,Income Limits,Efficiency,OneBedroom,TwoBedroom,ThreeBedroom,FourBedroom,Zillow Ratio,NAR Ratio,ZH Ratio,NH Ratio
30258,119,Arlington,VA,Arlington County,Arlington,2724.022373963128,820235.308033297,864800.0,5101399999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.0033210254999807296,0.0031498871114282235,0.004161001076853731,0.003946577243293247
54346,120,Scottsdale,AZ,Maricopa County,Scottsdale,2071.3170334209617,831654.5516621912,414700.0,0401399999,56100.0,1530.0,1679.0,1950.0,2624.0,2934.0,0.0024905978441182243,0.004994736034292167,0.003527907102938286,0.007074993971545695
6210,121,Norfolk,VA,Norfolk City,Norfolk,1738.8885756822972,307928.714026874,,5171099999,53250.0,1475.0,1483.0,1696.0,2361.0,2809.0,0.005647049126865572,,0.009122241194287744,
53673,122,Ocala,FL,Marion County,Ocala,1656.616535073065,273679.58914079604,220800.0,1204799999,35600.0,806.0,811.0,933.0,1242.0,1247.0,0.0060531241671106465,0.00750279227841062,0.004556423092839684,0.005647644927536232
54311,123,Santa Clarita,CA,Los Angeles County,Santa Clarita,2930.5780225586936,806722.0207647855,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.0036326986832223305,0.0037413226382723014,0.004583982964161851,0.004721051959657858
11540,124,Fremont,CA,Alameda County,Fremont,3241.505629627934,1534182.1890031423,1057400.0,0600199999,79900.0,1937.0,2201.0,2682.0,3432.0,4077.0,0.0021128557304749772,0.003065543436379737,0.0026574418796043325,0.0038556837526007187
24741,125,Fontana,CA,San Bernardino County,Fontana,3072.06081871345,641859.1130963827,475000.0,0606999999,66800.0,1799.0,1999.0,2623.0,3655.0,4046.0,0.004786191791986202,0.006467496460449368,0.0063035640025141245,0.008517894736842105
7222,126,Springfield,MO,Greene County,Springfield,1268.0841877659204,240047.3333625612,203500.0,2907599999,40400.0,615.0,657.0,824.0,1155.0,1384.0,0.005282642260602159,0.006231371930053663,0.005765529575409374,0.006800982800982801
24960,127,Greenville,SC,Greenville County,Greenville,1638.2031492584083,325586.31466876995,273900.0,4500199999,36200.0,705.0,711.0,933.0,1232.0,1269.0,0.005031547935069102,0.005981026466806894,0.003897583967222323,0.004633077765607886
10477,128,Boca Raton,FL,Palm Beach County,Boca Raton,3050.832907233604,550339.4392081745,407300.0,1200199999,52000.0,1176.0,1308.0,1583.0,2016.0,2099.0,0.0055435476541952486,0.00749038278230691,0.003814009773713529,0.005153449545789344
11671,129,Grand Rapids,MI,Kent County,Grand Rapids,1658.4449307724624,304039.66049432993,265700.0,2604199999,40950.0,640.0,711.0,933.0,1231.0,1567.0,0.005454699324673766,0.006241794997261808,0.0051539328699823465,0.005897628904779827
44282,130,Bradenton,FL,Manatee County,Bradenton,1986.588735186382,358639.05236593966,359800.0,1208199999,53800.0,1266.0,1580.0,1846.0,2425.0,2903.0,0.0055392426510188116,0.0055213694696675435,0.008094489378245136,0.008068371317398555
52998,131,Little Rock,AR,Pulaski County,Little Rock,1234.5508812029211,215709.56862706615,199600.0,0501999999,36500.0,699.0,721.0,848.0,1181.0,1334.0,0.0057232087063198355,0.006185124655325256,0.0061842411928712945,0.0066833667334669335
24821,132,Gainesville,FL,Alachua County,Gainesville,1652.8086538888265,302061.10673143255,266800.0,1200199999,52000.0,1176.0,1308.0,1583.0,2016.0,2099.0,0.00547176917867273,0.006194934984590804,0.006948925079143854,0.007867316341829085
33501,133,Port Saint Lucie,FL,Saint Lucie County,Port Saint Lucie,2460.291386514931,389031.9933550842,305800.0,1211199999,47350.0,1311.0,1363.0,1624.0,2259.0,2457.0,0.006324136391192203,0.00804542637840069,0.006315675939169875,0.008034663178548071
27362,134,Tacoma,WA,Pierce County,Tacoma,1811.6276639298287,495526.163200432,484400.0,5305399999,60400.0,1479.0,1673.0,2057.0,2882.0,3292.0,0.0036559677338309495,0.003739941502745311,0.006643443362784543,0.006796036333608588
14701,135,Woodbridge,VA,Prince William County,Woodbridge,2334.349430345333,505806.2413303566,500600.0,5110199999,56750.0,1488.0,1545.0,1711.0,2166.0,2677.0,0.004615106022032461,0.004663103136926355,0.005292540465611958,0.005347582900519377
16753,136,Amarillo,TX,Randall County,Amarillo,1313.2632963326537,201662.0936800808,227500.0,4800799999,39700.0,969.0,976.0,1280.0,1670.0,1914.0,0.006512197073665369,0.00577258591794573,0.009491124311326414,0.008413186813186813
17759,137,Des Moines,IA,Polk County,Des Moines,1136.5499164578112,211280.2880867511,248400.0,1911199999,46000.0,632.0,702.0,921.0,1216.0,1221.0,0.005379346680894088,0.004575482755466228,0.005779053081841032,0.004915458937198068
47584,138,Savannah,GA,Chatham County,Savannah,1841.7961114955583,332575.9950538388,273300.0,1304799999,47750.0,1231.0,1284.0,1426.0,1796.0,1942.0,0.005537970686060491,0.006739100298190847,0.00583926690104504,0.0071057446030003656
13150,139,Oxnard,CA,Ventura County,Oxnard,3070.965700483092,762575.7028725186,768400.0,0611199999,74850.0,1871.0,2147.0,2569.0,3505.0,4080.0,0.00402709618063516,0.0039965717080727384,0.005350288482351584,0.005309734513274336
26967,140,Santa Rosa,CA,Sonoma County,Santa Rosa,2609.829144620812,721523.7267028969,779000.0,0601999999,46950.0,1210.0,1217.0,1505.0,2109.0,2415.0,0.0036171078621998884,0.003350229967420811,0.003347083277546088,0.0031001283697047496
12014,141,Huntsville,AL,Madison County,Huntsville,1358.5094392091842,282905.55773494765,267800.0,0100399999,46500.0,972.0,1043.0,1244.0,1550.0,1975.0,0.004801989222431476,0.00507285078121428,0.006981128316504706,0.007374906646751307
30141,142,Akron,OH,Summit County,Akron,1202.3903133903134,139571.4496816517,195700.0,3910999999,46900.0,780.0,845.0,1077.0,1390.0,1537.0,0.008614872999691868,0.006144048612111974,0.011012280831830156,0.007853857945835463
21320,143,Wilmington,NC,New Hanover County,Wilmington,1747.5144290632095,416592.7708512659,353700.0,3712999999,54150.0,1083.0,1427.0,1580.0,2087.0,2485.0,0.004194778573551187,0.004940668445188604,0.00596505790276233,0.007025728018094431
51167,144,Brownsville,TX,Cameron County,Brownsville,1635.5026455026457,190528.17920990655,120000.0,4800199999,39700.0,846.0,851.0,1033.0,1245.0,1563.0,0.008584045952073044,0.013629188712522047,0.008203510926738189,0.013025
34937,145,Yonkers,NY,Westchester County,Yonkers,2755.8106931983743,672450.7849016072,638400.0,3611999999,85000.0,2406.0,2511.0,2780.0,3465.0,3738.0,0.004098159679598863,0.004316746073305724,0.005558771115936675,0.005855263157894737
38438,146,Eugene,OR,Lane County,Eugene,1908.143607305936,479748.3009023278,395800.0,4100199999,43000.0,669.0,809.0,940.0,1317.0,1579.0,0.003977384815573148,0.004820979300924548,0.0032913092074118035,0.003989388580090955
24225,147,Corona,CA,Riverside County,Corona,2736.6418953643747,769172.5478550621,510300.0,0606599999,55950.0,1776.0,1852.0,2306.0,3079.0,3745.0,0.003557903753840224,0.005362809906651724,0.004868868513889921,0.007338820301783264
31184,148,Dayton,OH,Montgomery County,Dayton,1244.190502586844,134729.71963942752,167400.0,3911199999,42600.0,664.0,674.0,884.0,1168.0,1172.0,0.009234714552339514,0.00743244027829656,0.00869889734155599,0.007001194743130227
7353,149,Syracuse,NY,Onondaga County,Syracuse,1581.6984126984123,213940.1204145559,185300.0,3606399999,50500.0,968.0,1001.0,1176.0,1438.0,1625.0,0.007393182772981173,0.00853587918347767,0.007595583272792435,0.008769562871019968
32931,150,Montgomery,AL,Montgomery County,Montgomery,1338.4144917922797,147462.25307975954,160100.0,0109999999,36100.0,578.0,687.0,772.0,1088.0,1199.0,0.00907631928740677,0.008359865657665708,0.008130894347257014,0.007489069331667707
10071,151,Alexandria,VA,Fairfax County,Alexandria,2364.727295311823,672912.8970052489,699700.0,5160099999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.003514165512112896,0.0033796302634154967,0.005071978877488177,0.0048778047734743465
6285,152,Oceanside,CA,San Diego County,Oceanside,2996.3903716796776,864267.0178626319,791600.0,0606999999,66800.0,1799.0,1999.0,2623.0,3655.0,4046.0,0.003466972949042849,0.0037852329101562376,0.0046814235836581215,0.005111167256189995
41279,153,Trenton,NJ,Mercer County,Trenton,2213.059757236228,356714.0859407687,351000.0,3400399999,68550.0,1556.0,1807.0,2072.0,2550.0,3225.0,0.006204015609307057,0.006305013553379567,0.009040854082043458,0.009188034188034188
25981,154,Moreno Valley,CA,Riverside County,Moreno Valley,2493.053135899237,553922.7545045484,510300.0,0606599999,55950.0,1776.0,1852.0,2306.0,3079.0,3745.0,0.004500723459409296,0.004885465678814887,0.006760870481570457,0.007338820301783264
40897,155,Shreveport,LA,Caddo Parish,Shreveport,1268.683585816476,137654.1204933814,,2200199999,34600.0,619.0,688.0,903.0,1088.0,1197.0,0.009216459204194153,,0.008695707732610542,
14667,156,Wilmington,DE,New Castle County,Wilmington,1820.3132168458783,325882.5057187331,329800.0,1000399999,59700.0,1372.0,1512.0,1802.0,2171.0,2468.0,0.005585796061163767,0.005519445775760698,0.0075732816481106635,0.007483323226197695
19523,157,Murfreesboro,TN,Rutherford County,Murfreesboro,1750.8653645024333,427693.52887796937,346400.0,4700399999,39250.0,811.0,915.0,1013.0,1350.0,1352.0,0.004093738264162502,0.005054461213921575,0.0031611420531587144,0.003903002309468822
7858,158,West Palm Beach,FL,Palm Beach County,West Palm Beach,2336.2608411609585,395400.1564587937,407300.0,1200199999,52000.0,1176.0,1308.0,1583.0,2016.0,2099.0,0.005908598676552194,0.0057359706387452945,0.005308546204934913,0.005153449545789344
14724,159,Worcester,MA,Worcester County,Worcester,2179.7907732293697,436839.9407331592,390700.0,2502701885,62350.0,1139.0,1332.0,1661.0,2165.0,2475.0,0.004989907217666437,0.005579193174377706,0.005665690723806406,0.006334783721525467
4764,160,Fort Collins,CO,Larimer County,Fort Collins,2012.776958808564,564751.7383352008,532200.0,0804599999,52800.0,1211.0,1219.0,1599.0,2241.0,2463.0,0.003564003122401913,0.003781993534025862,0.004361208355481182,0.004627959413754228
6909,161,Salt Lake City,UT,Salt Lake County,Salt Lake City,1695.2505720488657,565662.4645238741,484500.0,4903599999,61350.0,1243.0,1453.0,1748.0,2348.0,2670.0,0.0029969295796845588,0.0034989691889553472,0.00472012934824547,0.005510835913312693
30381,162,Beaverton,OR,Washington County,Beaverton,2004.8884533971,543207.2698758828,558500.0,4106599999,45650.0,1297.0,1305.0,1599.0,2241.0,2684.0,0.003690835091097356,0.0035897734170046553,0.0049410237101820565,0.00480572963294539
54288,163,Salinas,CA,Monterey County,Salinas,2361.9390838206627,741089.7128699966,723100.0,0604799999,46950.0,1071.0,1227.0,1509.0,2081.0,2534.0,0.0031871162732426146,0.0032664072518609638,0.003419289130578607,0.0035043562439496614
18208,164,Frisco,TX,Collin County,Frisco,1936.6704290213409,672035.102803741,447600.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.0028817995085993597,0.004326788268591021,0.0028257452506235793,0.004242627345844504
32783,165,McKinney,TX,Collin County,McKinney,2000.684900948252,497766.0335413572,447600.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.004019327889278375,0.004469805408731573,0.0038150453667751528,0.004242627345844504
7087,166,Sioux Falls,SD,Minnehaha County,Sioux Falls,1229.3876108156028,335526.0419320446,266600.0,4609799999,49850.0,598.0,665.0,872.0,1134.0,1360.0,0.003664060183634257,0.004611356379653424,0.0040533366416769705,0.005101275318829707
45457,167,Glendale,CA,Los Angeles County,Glendale,2867.992350353796,1179933.4850537947,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.002430639003539289,0.003661422635457419,0.0031340749684982483,0.004721051959657858
6696,168,Reading,PA,Berks County,Reading,1435.7186819172111,262195.4240723175,239700.0,4200799999,53650.0,998.0,1068.0,1280.0,1632.0,1759.0,0.005475757965635655,0.0059896482349487325,0.006708736455731741,0.007338339591155612
5534,169,Lancaster,CA,Los Angeles County,Lancaster,2694.272762345679,473082.9263617949,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.005695138446584325,0.003439643511229004,0.00781681137478193,0.004721051959657858
25218,170,Huntington Beach,CA,Orange County,Huntington Beach,3110.341952861953,1322521.342621305,915500.0,0600399999,57700.0,1003.0,1101.0,1445.0,2025.0,2396.0,0.0023518274167864056,0.0033974243067853116,0.0018116909896145838,0.002617149098853086
30742,171,Cape Coral,FL,Lee County,Cape Coral,2116.511830316788,348259.1400639238,326300.0,1201999999,51250.0,1381.0,1454.0,1730.0,2163.0,2739.0,0.006077404974721689,0.006486398499285283,0.007864833065105629,0.008394115844315047
25482,172,Lake Worth Beach,FL,Palm Beach County,Lake Worth Beach,2481.135828730656,439031.4772903533,407300.0,1200199999,52000.0,1176.0,1308.0,1583.0,2016.0,2099.0,0.0056513848256255165,0.006091666655366207,0.004780978377575026,0.005153449545789344
18518,173,Hayward,CA,Alameda County,Hayward,2635.9539033441374,860787.2285971409,1057400.0,0600199999,79900.0,1937.0,2201.0,2682.0,3432.0,4077.0,0.003062259540769507,0.002492863536357232,0.004736362093387989,0.0038556837526007187
20317,174,Salem,OR,Marion County,Salem,1726.3813840155944,437061.7467304132,383300.0,4102599999,40700.0,640.0,711.0,933.0,1307.0,1567.0,0.00394997136429891,0.004503995262237398,0.0035853057645114646,0.004088181581007044
10843,175,Clarksville,TN,Montgomery County,Clarksville,1467.3930268851527,322545.1599925282,248300.0,4712399999,39800.0,661.0,736.0,899.0,1251.0,1285.0,0.004549418837719174,0.005909758465103314,0.003983938249235447,0.005175191300845751
31821,176,Grand Prairie,TX,Dallas County,Grand Prairie,1676.6391396074116,319232.1925352915,277900.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.005252099189282287,0.006033246274226022,0.0059486481764838405,0.006833393306944944
4054,177,Charleston,SC,Charleston County,Charleston,2295.552441426498,584661.0064897047,450800.0,4501799999,46350.0,1063.0,1172.0,1298.0,1656.0,1991.0,0.003926296462302074,0.005092174892250439,0.0034053921467312007,0.00441659272404614
10215,178,Aurora,IL,Kane County,Aurora,2336.8199074074078,317141.2140656889,303000.0,1700799999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.007368389234088593,0.007712276922136659,0.005054530691390913,0.0052904290429042905
40298,179,Peoria,AZ,Maricopa County,Peoria,1929.1534407109916,488030.8325454081,414700.0,0401399999,56100.0,1530.0,1679.0,1950.0,2624.0,2934.0,0.003952933528091171,0.0046519253453363675,0.006011915240472046,0.007074993971545695
38119,180,Cypress,TX,Harris County,Cypress,2092.620685563587,411390.9350628034,255000.0,4800999999,44450.0,823.0,896.0,1102.0,1506.0,1709.0,0.005086696150084408,0.008206355629661126,0.00415419945930287,0.006701960784313726
26637,181,Providence,RI,Providence County,Providence,2257.7227389932063,426145.90354537807,339100.0,4400711800,57150.0,1233.0,1319.0,1614.0,1945.0,2359.0,0.005298004087824801,0.006657985075179022,0.005535662739859712,0.006956649955765261
14634,182,Whittier,CA,Los Angeles County,Whittier,2500.244810744811,811540.3925995129,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.0030808630519746126,0.003191937713193937,0.004556766408329506,0.004721051959657858
40202,183,Overland Park,KS,Johnson County,Overland Park,1825.9866546708652,469288.83301105374,366000.0,2000399999,42550.0,625.0,711.0,872.0,1051.0,1251.0,0.003890965491241202,0.004989034575603457,0.0026657357090159733,0.003418032786885246
182023,184,Henrico,VA,Henrico County,Henrico,1757.1586414000203,400566.6271975341,333600.0,5108799999,56750.0,1488.0,1545.0,1711.0,2166.0,2677.0,0.004386682569373162,0.005267262114508454,0.006683033029308938,0.008024580335731415
40227,185,Palmdale,CA,Los Angeles County,Palmdale,2929.445833333333,507824.04244212265,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.00576862375252193,0.0037398772288182473,0.007282049865572219,0.004721051959657858
11529,186,Fredericksburg,VA,Stafford County,Fredericksburg,2040.4596736999883,479685.64346184256,458800.0,5101999999,44250.0,1043.0,1062.0,1200.0,1647.0,1785.0,0.0042537434703573745,0.004447383770052285,0.0037211870405748156,0.0038905841325196163
37837,187,Chattanooga,TN,Hamilton County,Chattanooga,1506.2871743471444,326577.11317533354,282100.0,4706399999,37800.0,820.0,825.0,1069.0,1402.0,1751.0,0.0046123476311655835,0.0053395504230668005,0.005361673948841353,0.006207018787663949
5201,188,Homestead,FL,Miami-Dade County,Homestead,2552.086726998492,448749.4592965436,425400.0,1208699999,61950.0,1711.0,1898.0,2329.0,3008.0,3527.0,0.0056871081939555415,0.005999263580156304,0.007859619497990926,0.008291020216267042
44821,189,Cumming,GA,Forsyth County,Cumming,2425.5836817034274,614310.003855526,493800.0,1311599999,39650.0,830.0,906.0,1189.0,1499.0,1732.0,0.003948468471097662,0.0049120771196910235,0.0028194234004486982,0.003507492912110166
31606,190,Fort Lauderdale,FL,Broward County,Fort Lauderdale,2715.682329534201,516037.15693963977,380400.0,1200399999,45750.0,901.0,952.0,1129.0,1523.0,1896.0,0.005262571295523689,0.007139017690678762,0.0036741540303884992,0.00498422712933754
17950,191,Elk Grove,CA,Sacramento County,Elk Grove,2702.069398552157,647448.8323446965,498900.0,0606799999,64300.0,1679.0,1777.0,2206.0,2992.0,3455.0,0.004173409949272404,0.005416054116159866,0.005336329030802215,0.006925235518139908
47426,192,Rockford,IL,Winnebago County,Rockford,1250.6715652768285,173489.75104827565,155100.0,1720199999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.007208907487156482,0.008063646455685547,0.009239738891284394,0.010335267569310122
17539,193,Columbus,GA,Muscogee County,Columbus,1265.3435897435895,167529.93303190204,182300.0,1306999999,38100.0,722.0,727.0,905.0,1129.0,1322.0,0.007552940342324588,0.006940996103914369,0.007891127132177968,0.007251782775644542
31471,194,Evansville,IN,Vanderburgh County,Evansville,1032.6365914786968,197292.8745969464,172300.0,1816399999,45300.0,780.0,821.0,1054.0,1300.0,1473.0,0.005234028819278399,0.005993247774107352,0.007466057773293747,0.008549042367962856
11335,195,Erie,PA,Erie County,Erie,1100.1190476190477,199929.7424959221,169500.0,4201199999,49900.0,928.0,1075.0,1353.0,1689.0,1794.0,0.005502528207585154,0.006490377862059278,0.00897315215637109,0.010584070796460177
38328,196,Edmond,OK,Oklahoma County,Edmond,1699.3153521615798,353160.32744248706,207800.0,4010999999,48850.0,886.0,961.0,1180.0,1575.0,1719.0,0.004811739088780625,0.00817764847045996,0.004867477648037754,0.00827237728585178
41815,197,York,PA,York County,York,1357.694457716197,273582.7844632054,235000.0,4201199999,49900.0,928.0,1075.0,1353.0,1689.0,1794.0,0.004962645805291143,0.005777423224324242,0.006557430152339422,0.00763404255319149
